NOS_1,NOS_3,NOS_5,NOS_10,NOS_avg,kNN_MAE_1,kNN_MAE_3,kNN_MAE_5,kNN_MAE_10,kNN_MAE_avg
0.7958,0.7946666666666666,0.79276,0.79668,0.7949766666666667,0.7958,0.6952,0.6568,0.6374,0.6963
