NOS_1,NOS_3,NOS_5,NOS_10,NOS_avg,kNN_MAE_1,kNN_MAE_3,kNN_MAE_5,kNN_MAE_10,kNN_MAE_avg
0.8328,0.8442666666666667,0.84716,0.86034,0.8461416666666667,0.8328,0.7302,0.6796,0.6634,0.7264999999999999
