NOS_1,NOS_3,NOS_5,NOS_10,NOS_avg,kNN_MAE_1,kNN_MAE_3,kNN_MAE_5,kNN_MAE_10,kNN_MAE_avg
0.8586,0.8610666666666666,0.86316,0.86586,0.8621716666666667,0.8586,0.7412,0.718,0.682,0.74995
