NOS_1,NOS_3,NOS_5,NOS_10,NOS_avg,kNN_MAE_1,kNN_MAE_3,kNN_MAE_5,kNN_MAE_10,kNN_MAE_avg
0.7942,0.7947333333333333,0.79272,0.7961,0.7944383333333334,0.7942,0.6882,0.6458,0.6284,0.68915
