NOS_1,NOS_3,NOS_5,NOS_10,NOS_avg,kNN_MAE_1,kNN_MAE_3,kNN_MAE_5,kNN_MAE_10,kNN_MAE_avg
1.0212,1.0372,1.04836,1.05024,1.03925,1.0212,0.9016,0.8696,0.8114,0.90095
