NOS_1,NOS_3,NOS_5,NOS_10,NOS_avg,kNN_MAE_1,kNN_MAE_3,kNN_MAE_5,kNN_MAE_10,kNN_MAE_avg
0.9204,0.9289333333333334,0.92756,0.93738,0.9285683333333334,0.9204,0.8038,0.7628,0.7402,0.8068
