NOS_1,NOS_3,NOS_5,NOS_10,NOS_avg,kNN_MAE_1,kNN_MAE_3,kNN_MAE_5,kNN_MAE_10,kNN_MAE_avg
1.0008,1.0289333333333333,1.02396,1.03764,1.0228333333333333,1.0008,0.8928,0.825,0.7934,0.878
