NOS_1,NOS_3,NOS_5,NOS_10,NOS_avg,kNN_MAE_1,kNN_MAE_3,kNN_MAE_5,kNN_MAE_10,kNN_MAE_avg
0.8296,0.8237333333333333,0.82908,0.83842,0.8302083333333334,0.8296,0.7152,0.6768,0.6492,0.7177
