NOS_1,NOS_3,NOS_5,NOS_10,NOS_avg,kNN_MAE_1,kNN_MAE_3,kNN_MAE_5,kNN_MAE_10,kNN_MAE_avg
0.7808,0.7862666666666667,0.78976,0.78914,0.7864916666666666,0.7808,0.6902,0.6604,0.639,0.6926000000000001
