NOS_1,NOS_3,NOS_5,NOS_10,NOS_avg,kNN_MAE_1,kNN_MAE_3,kNN_MAE_5,kNN_MAE_10,kNN_MAE_avg
0.6059076923076923,0.6033846153846154,0.6040676923076923,0.6030692307692308,0.6041073076923077,0.6059076923076923,0.5262615384615384,0.5019692307692307,0.48415384615384616,0.5295730769230769
