NOS_1,NOS_3,NOS_5,NOS_10,NOS_avg,kNN_MAE_1,kNN_MAE_3,kNN_MAE_5,kNN_MAE_10,kNN_MAE_avg
0.6588615384615385,0.6605948717948718,0.6627323076923077,0.6645861538461538,0.661693717948718,0.6588615384615385,0.5705538461538462,0.5416461538461539,0.5179384615384616,0.57225
