NOS_1,NOS_3,NOS_5,NOS_10,NOS_avg,kNN_MAE_1,kNN_MAE_3,kNN_MAE_5,kNN_MAE_10,kNN_MAE_avg
0.6387692307692308,0.6426974358974359,0.6437107692307692,0.6471015384615385,0.6430697435897437,0.6387692307692308,0.5496307692307693,0.5204461538461539,0.49995384615384614,0.5522
